User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002730,P00117842,M,36-45,11,C,1,1,5,13.0,16.0,6952
1002731,P00057942,M,36-45,7,C,1,0,1,2.0,6.0,18967
1002737,P00024342,M,26-35,3,B,3,0,8,14.0,,6043
1002739,P00105142,F,36-45,7,C,1,0,1,2.0,15.0,12042
1002740,P00121042,M,46-50,17,B,1,1,15,,,16840
1002741,P00317842,M,26-35,14,A,1,0,8,,,9884
1002743,P00049542,M,26-35,14,B,2,0,8,,,8056
1002743,P00146142,M,26-35,14,B,2,0,1,2.0,15.0,12064
1002745,P00207742,F,36-45,1,C,1,0,5,14.0,,5333
1002747,P00085442,F,18-25,4,B,2,0,12,14.0,,1434
1002748,P00117842,M,26-35,4,B,1,0,5,13.0,16.0,8851
1002748,P00068242,M,26-35,4,B,1,0,2,4.0,,3701
1002750,P00298942,F,26-35,15,B,1,0,1,5.0,,15727
1002753,P00114342,F,51-55,20,B,1,1,1,8.0,17.0,19516
1002753,P00221442,F,51-55,20,B,1,1,1,2.0,5.0,15342
1002756,P00122442,M,18-25,4,C,2,0,1,11.0,15.0,15236
1002761,P00059442,M,36-45,6,B,0,0,6,8.0,16.0,20316
1002761,P00119642,M,36-45,6,B,0,0,1,2.0,8.0,19490
1002761,P00240042,M,36-45,6,B,0,0,5,,,3484
1002764,P00003442,M,26-35,7,B,1,0,4,5.0,8.0,2769
1002765,P00110542,M,51-55,7,C,1,1,8,,,10011
1002765,P00221442,M,51-55,7,C,1,1,1,2.0,5.0,15221
1002766,P00035542,M,46-50,7,C,1,1,3,4.0,12.0,13530
1002769,P00194242,M,26-35,7,C,0,0,11,16.0,,4499
1002771,P00132642,M,18-25,1,A,4+,0,1,,,12042
1002771,P00303342,M,18-25,1,A,4+,0,1,16.0,,7594
1002772,P00293242,M,36-45,17,A,3,1,8,16.0,,9720
1002773,P00323642,M,36-45,2,C,0,0,8,,,8041
1002774,P00261142,M,26-35,1,A,1,0,1,17.0,,7669
1002777,P00241542,M,18-25,4,B,2,0,1,6.0,,11615
1002778,P00118942,M,55+,13,B,3,0,8,,,7824
1002778,P00216042,M,55+,13,B,3,0,5,8.0,,8859
1002780,P00286642,M,26-35,17,A,1,0,11,14.0,,4562
1002781,P00293242,M,36-45,4,C,2,1,8,16.0,,7808
1002782,P00220442,F,18-25,4,C,4+,0,5,14.0,,8720
1002784,P00113942,M,51-55,20,C,2,1,8,,,10039
1002785,P00033042,M,55+,13,C,1,1,5,14.0,,5382
1002790,P00192542,M,26-35,20,A,3,0,1,2.0,9.0,11616
1002792,P00362342,M,18-25,4,C,1,0,5,,,5292
1002792,P00362442,M,18-25,4,C,1,0,5,,,3669
1002793,P00086342,M,36-45,7,B,3,0,8,,,10057
1002793,P00205642,M,36-45,7,B,3,0,5,8.0,,7115
1002793,P00029142,M,36-45,7,B,3,0,8,,,5883
1002795,P00209742,M,51-55,13,C,4+,1,1,11.0,15.0,11727
1002796,P00004742,M,26-35,14,B,3,0,6,16.0,,12678
1002796,P00032842,M,26-35,14,B,3,0,8,,,8119
1002796,P00193942,M,26-35,14,B,3,0,11,,,1481
1002796,P00064042,M,26-35,14,B,3,0,3,4.0,12.0,13681
1002796,P00191142,M,26-35,14,B,3,0,4,15.0,,698
1002796,P00273742,M,26-35,14,B,3,0,1,17.0,,7596
1002804,P00057442,F,36-45,0,C,2,0,5,14.0,16.0,6944
1002807,P00120142,F,36-45,11,B,2,1,5,,,6892
1002808,P00365242,M,55+,16,A,3,0,5,8.0,,8634
1002808,P00102642,M,55+,16,A,3,0,4,8.0,9.0,3513
1002810,P00230942,F,0-17,10,B,2,0,5,14.0,,8904
1002810,P00243942,F,0-17,10,B,2,0,1,2.0,15.0,19690
1002810,P00016342,F,0-17,10,B,2,0,1,2.0,8.0,15849
1002812,P00105142,M,26-35,17,B,3,0,1,2.0,15.0,15753
1002817,P00080042,M,36-45,12,C,3,1,5,14.0,,7162
1002818,P00280442,M,26-35,12,B,2,0,11,,,4439
1002820,P00367642,F,36-45,0,A,2,0,5,,,5204
1002820,P00345942,F,36-45,0,A,2,0,8,15.0,,3902
1002820,P00221142,F,36-45,0,A,2,0,1,,,7612
1002820,P00274142,F,36-45,0,A,2,0,1,,,8152
1002820,P00361842,F,36-45,0,A,2,0,15,16.0,,8593
1002820,P00276642,F,36-45,0,A,2,0,8,11.0,,5909
1002822,P00086442,M,51-55,7,B,2,1,8,13.0,15.0,3959
1002825,P00047942,F,26-35,20,B,1,1,5,13.0,,8596
1002826,P00005042,M,36-45,12,A,4+,1,6,16.0,,12341
1002828,P00234842,M,18-25,4,C,2,0,5,6.0,16.0,8839
1002830,P00057942,M,36-45,7,B,0,0,1,2.0,6.0,11583
1002832,P00110342,M,26-35,17,B,4+,0,7,,,12246
1002835,P00233542,M,36-45,20,B,2,0,1,15.0,,11810
1002837,P00214442,M,18-25,0,B,1,0,8,,,6007
1002839,P00217742,M,26-35,17,B,1,0,5,14.0,,5247
1002841,P00113942,M,51-55,12,B,1,1,8,,,8021
1002841,P00154442,M,51-55,12,B,1,1,8,14.0,,9941
1002841,P00271142,M,51-55,12,B,1,1,5,,,8662
1002842,P00112442,M,36-45,17,C,4+,0,6,8.0,,16013
1002847,P00117042,M,18-25,4,A,3,0,1,2.0,5.0,4333
1002847,P00030842,M,18-25,4,A,3,0,1,2.0,15.0,15885
1002847,P00145042,M,18-25,4,A,3,0,1,2.0,5.0,11992
1002847,P00348842,M,18-25,4,A,3,0,1,6.0,,11988
1002847,P00247042,M,18-25,4,A,3,0,5,14.0,,5395
1002848,P00003942,M,26-35,0,C,1,1,5,14.0,,6925
1002849,P00083942,M,46-50,11,A,3,0,12,14.0,,1436
1002849,P00153842,M,46-50,11,A,3,0,8,14.0,16.0,9847
1002853,P0009942,M,0-17,1,C,2,0,5,,,8872
1002853,P00106042,M,0-17,1,C,2,0,5,,,8595
1002854,P00240142,F,18-25,4,B,1,0,5,,,8891
1002857,P00231942,M,26-35,0,B,2,0,11,,,4650
1002857,P00001042,M,26-35,0,B,2,0,1,2.0,16.0,11583
1002857,P00251842,M,26-35,0,B,2,0,1,15.0,16.0,15220
1002857,P00178642,M,26-35,0,B,2,0,5,15.0,,5334
1002857,P00147342,M,26-35,0,B,2,0,15,16.0,,12848
1002857,P00348242,M,26-35,0,B,2,0,8,,,5836
1002857,P00041142,M,26-35,0,B,2,0,8,,,3950
1002860,P00085042,M,36-45,17,A,2,0,5,6.0,,8739
1002860,P00331442,M,36-45,17,A,2,0,8,,,8117
1002860,P00034142,M,36-45,17,A,2,0,8,13.0,16.0,5998
1002862,P00101942,M,46-50,7,C,3,1,8,17.0,,9939
1002863,P00108842,F,26-35,2,B,1,0,5,15.0,,5237
1002864,P00058042,F,36-45,3,C,1,0,8,16.0,,9995
1002866,P00037142,M,26-35,7,C,2,0,1,2.0,5.0,7805
1002866,P00323942,M,26-35,7,C,2,0,8,15.0,,6060
1002872,P00116542,M,26-35,20,B,1,0,5,17.0,,1939
1002872,P00135742,M,26-35,20,B,1,0,6,8.0,,16635
1002872,P00291042,M,26-35,20,B,1,0,8,,,4054
1002872,P00242342,M,26-35,20,B,1,0,8,,,9778
1002874,P00087342,F,36-45,20,B,1,0,5,14.0,16.0,6991
1002876,P00167942,M,26-35,17,C,1,1,1,5.0,,15567
1002877,P00243542,M,36-45,1,C,1,0,11,,,4667
1002878,P00212542,F,51-55,20,A,2,1,8,14.0,,7927
1002880,P00220342,M,18-25,12,A,3,0,5,,,7150
1002880,P00113642,M,18-25,12,A,3,0,8,,,9945
1002882,P00051542,M,18-25,20,A,4+,0,8,,,7902
1002885,P00359142,F,18-25,1,A,2,0,16,,,12258
1002886,P00147442,M,18-25,4,B,3,0,1,5.0,,15756
1002887,P00120242,M,26-35,3,B,3,1,8,,,7951
1002887,P00035242,M,26-35,3,B,3,1,8,14.0,,5877
1002887,P00062142,M,26-35,3,B,3,1,8,16.0,,5952
1002887,P00316742,M,26-35,3,B,3,1,4,5.0,,1444
1002888,P00085942,M,26-35,14,B,2,1,2,4.0,8.0,16476
1002888,P00127242,M,26-35,14,B,2,1,1,16.0,,15499
1002890,P00178942,M,36-45,7,B,2,1,5,8.0,,8606
1002892,P00354242,M,26-35,4,C,3,0,5,,,8664
1002894,P00339542,M,18-25,4,B,4+,0,1,,,19041
1002895,P00334242,M,26-35,11,B,4+,0,1,8.0,,7712
1002895,P00154642,M,26-35,11,B,4+,0,8,,,8115
1002895,P00247042,M,26-35,11,B,4+,0,5,14.0,,5185
1002895,P00279442,M,26-35,11,B,4+,0,16,,,12505
1002896,P00148842,M,18-25,14,B,0,0,6,8.0,16.0,16121
1002898,P00242742,M,18-25,4,B,4+,0,1,2.0,9.0,11873
1002899,P00223142,M,36-45,14,A,3,1,5,,,7048
1002899,P00278042,M,36-45,14,A,3,1,1,,,19641
1002900,P00307642,M,18-25,12,C,2,1,5,6.0,,5266
1002902,P00080342,M,26-35,12,C,0,0,1,6.0,8.0,18999
1002903,P00322542,M,26-35,16,B,2,0,8,,,3956
1002903,P00145042,M,26-35,16,B,2,0,1,2.0,5.0,19532
1002907,P00249542,F,36-45,5,A,4+,0,1,5.0,15.0,19579
1002907,P00104842,F,36-45,5,A,4+,0,8,,,6141
1002907,P00053542,F,36-45,5,A,4+,0,1,,,7793
1002907,P00135242,F,36-45,5,A,4+,0,4,5.0,13.0,2057
1002909,P00351842,M,26-35,7,A,1,0,5,,,5446
1002909,P00003442,M,26-35,7,A,1,0,4,5.0,8.0,2782
1002909,P00006942,M,26-35,7,A,1,0,1,5.0,6.0,18991
1002909,P00235842,M,26-35,7,A,1,0,11,15.0,16.0,5891
1002913,P00230942,F,36-45,20,B,3,1,5,14.0,,6933
1002913,P00288342,F,36-45,20,B,3,1,8,,,5983
1002913,P00181542,F,36-45,20,B,3,1,11,16.0,,6042
1002916,P00194242,M,46-50,2,C,3,0,11,16.0,,1496
1002916,P00188442,M,46-50,2,C,3,0,5,7.0,,8866
1002917,P00249542,M,26-35,0,A,2,1,1,5.0,15.0,4337
1002917,P00304242,M,26-35,0,A,2,1,1,6.0,,19327
1002918,P00156742,M,26-35,12,B,2,0,5,6.0,8.0,8673
1002918,P00044142,M,26-35,12,B,2,0,8,16.0,,4165
1002921,P00016842,M,51-55,1,C,2,0,1,2.0,15.0,7918
1002926,P00053042,F,18-25,2,B,1,0,5,14.0,16.0,5234
1002928,P00100442,M,26-35,2,B,1,1,2,4.0,5.0,15884
1002928,P00209842,M,26-35,2,B,1,1,5,8.0,,8596
1002929,P00105242,M,18-25,2,A,4+,0,11,,,4582
1002933,P00108842,M,36-45,11,C,4+,0,5,15.0,,7078
1002933,P00035542,M,36-45,11,C,4+,0,3,4.0,12.0,7992
1002934,P00212542,F,36-45,20,B,3,0,8,14.0,,5944
1002934,P00288042,F,36-45,20,B,3,0,8,,,9732
1002934,P00321942,F,36-45,20,B,3,0,5,,,5223
1002934,P0094842,F,36-45,20,B,3,0,4,8.0,,2110
1002935,P00101842,M,26-35,0,B,2,1,6,16.0,,19978
1002935,P00025442,M,26-35,0,B,2,1,1,2.0,9.0,19118
1002941,P00277642,M,36-45,12,B,1,1,2,3.0,10.0,15890
1002941,P00271442,M,36-45,12,B,1,1,18,,,3039
1002942,P00246342,F,51-55,1,C,1,1,11,15.0,,7384
1002943,P00022942,M,36-45,12,C,1,0,5,8.0,,6906
1002946,P00246942,M,36-45,16,A,0,1,17,,,8115
1002946,P00044142,M,36-45,16,A,0,1,8,16.0,,7864
1002946,P00153742,M,36-45,16,A,0,1,8,,,6080
1002946,P00053942,M,36-45,16,A,0,1,1,2.0,5.0,8291
1002948,P00328342,M,18-25,14,B,1,0,5,,,8850
1002953,P00008542,M,26-35,20,C,1,1,2,8.0,,13272
1002954,P00251642,M,18-25,2,C,2,0,1,2.0,4.0,11407
1002957,P00294542,M,18-25,4,A,1,0,8,,,10030
1002962,P00293342,M,36-45,3,A,2,0,8,,,6044
1002962,P00351342,M,36-45,3,A,2,0,1,2.0,16.0,15437
1002962,P00207442,M,36-45,3,A,2,0,16,,,8384
1002964,P00085342,M,26-35,17,B,3,0,10,13.0,,23176
1002965,P00318742,F,36-45,4,A,2,0,1,8.0,,15666
1002968,P00197042,F,18-25,0,A,2,0,5,,,8604
1002968,P00154442,F,18-25,0,A,2,0,8,14.0,,6147
1002969,P00317842,M,26-35,7,C,4+,1,8,,,10062
1002972,P00262242,M,26-35,4,A,3,1,1,11.0,16.0,8331
1002973,P00220442,F,18-25,4,B,1,0,5,14.0,,5174
1002974,P00274942,M,18-25,4,A,0,0,8,,,9938
1002983,P00118442,M,18-25,4,C,1,0,1,2.0,,19445
1002984,P00010742,M,26-35,4,A,2,1,1,8.0,17.0,19371
1002986,P00356742,M,26-35,4,A,2,1,5,,,6941
1002989,P00109542,M,36-45,12,A,1,1,8,14.0,17.0,10003
1002990,P00356742,M,36-45,12,B,1,1,5,,,1841
1002990,P00258442,M,36-45,12,B,1,1,5,,,6906
1002992,P00322142,M,18-25,4,C,0,0,1,14.0,,19522
1002995,P00221542,M,26-35,15,A,4+,0,5,15.0,,7119
1002995,P00282042,M,26-35,15,A,4+,0,5,15.0,,7051
1002996,P00073842,M,18-25,0,B,1,0,1,15.0,17.0,19402
1002996,P00358342,M,18-25,0,B,1,0,11,15.0,16.0,4703
1002996,P00241542,M,18-25,0,B,1,0,1,6.0,,7791
1002996,P00022542,M,18-25,0,B,1,0,5,,,8705
1002996,P00023142,M,18-25,0,B,1,0,5,14.0,,3648
1002997,P00110942,F,36-45,16,C,2,0,1,2.0,,15910
1002999,P00034642,M,26-35,7,C,2,0,4,5.0,,762
1003005,P00183042,M,26-35,17,A,1,0,15,16.0,,16917
1003006,P00028442,M,18-25,4,B,4+,1,1,8.0,16.0,11815
1003007,P00072542,M,36-45,0,C,1,1,5,6.0,,5408
1003012,P00241642,M,26-35,12,C,1,1,1,2.0,11.0,12126
1003012,P00039742,M,26-35,12,C,1,1,5,,,1969
1003012,P00050742,M,26-35,12,C,1,1,5,,,3470
1003012,P00100942,M,26-35,12,C,1,1,5,,,5330
1003012,P00270942,M,26-35,12,C,1,1,1,2.0,15.0,11602
1003014,P00260042,M,36-45,7,B,4+,1,5,8.0,,5224
1003017,P00358042,F,36-45,9,B,1,0,8,,,7868
1003018,P00053442,M,36-45,0,B,0,0,1,2.0,16.0,15212
1003020,P00085842,F,36-45,7,B,0,0,12,,,1382
1003020,P00153842,F,36-45,7,B,0,0,8,14.0,16.0,9775
1003026,P00042742,F,18-25,4,B,1,0,5,14.0,,5363
1003026,P00178942,F,18-25,4,B,1,0,5,8.0,,6905
1003029,P00120842,M,18-25,4,A,4+,0,8,17.0,,7859
1003029,P00338442,M,18-25,4,A,4+,0,1,16.0,,15712
1003029,P00109542,M,18-25,4,A,4+,0,8,14.0,17.0,9842
1003029,P00304042,M,18-25,4,A,4+,0,5,,,8776
1003029,P00030942,M,18-25,4,A,4+,0,4,5.0,9.0,2108
1003029,P0094542,M,18-25,4,A,4+,0,2,4.0,9.0,13277
1003029,P00154542,M,18-25,4,A,4+,0,1,2.0,,7684
1003031,P00209842,M,18-25,4,A,3,0,5,8.0,,7166
1003032,P00127542,M,26-35,0,A,1,1,1,2.0,15.0,15682
1003032,P00154542,M,26-35,0,A,1,1,1,2.0,,12044
1003032,P00093542,M,26-35,0,A,1,1,1,6.0,,19541
1003032,P00165842,M,26-35,0,A,1,1,14,,,15004
1003033,P00295942,M,18-25,4,C,3,0,2,5.0,15.0,13222
1003035,P00035942,F,26-35,7,C,2,1,1,5.0,18.0,4433
1003036,P00102342,M,55+,13,C,1,0,8,14.0,17.0,9922
1003036,P00154242,M,55+,13,C,1,0,8,,,9902
1003037,P00039542,F,26-35,2,A,2,0,8,,,7771
1003041,P00031042,M,26-35,4,A,1,0,8,,,9732
1003042,P00044142,M,55+,1,C,3,0,8,16.0,,9921
1003043,P00045342,M,18-25,2,B,4+,0,1,5.0,17.0,7823
1003046,P00355642,M,0-17,4,C,0,0,16,,,20482
1003049,P00148642,F,51-55,0,C,0,1,6,10.0,13.0,20455
1003053,P00234542,F,26-35,3,B,2,1,5,,,5282
1003053,P00129642,F,26-35,3,B,2,1,5,,,8712
1003054,P00204942,M,18-25,4,B,1,1,5,8.0,,8633
1003055,P00042842,F,26-35,3,C,1,1,5,,,6979
1003059,P00117642,M,36-45,0,C,0,1,10,16.0,,23273
1003059,P00119742,M,36-45,0,C,0,1,5,8.0,12.0,5392
1003064,P00057642,M,36-45,17,C,4+,1,1,15.0,16.0,19042
1003065,P00081142,F,18-25,4,A,2,0,6,8.0,14.0,12447
1003065,P00021642,F,18-25,4,A,2,0,8,14.0,,3928
1003067,P00209142,F,26-35,0,A,1,0,5,8.0,,7060
1003067,P00248742,F,26-35,0,A,1,0,5,,,7039
1003067,P00110942,F,26-35,0,A,1,0,1,2.0,,11533
1003069,P00303342,M,18-25,4,C,3,1,1,16.0,,15192
1003069,P00073642,M,18-25,4,C,3,1,8,,,8061
1003074,P00354342,M,26-35,0,C,4+,1,5,11.0,,3635
1003074,P00338442,M,26-35,0,C,4+,1,1,16.0,,15373
1003074,P00366642,M,26-35,0,C,4+,1,5,8.0,,5432
1003075,P00141542,F,26-35,11,C,2,1,5,,,7009
1003080,P00198042,M,26-35,20,A,4+,1,11,16.0,,7622
1003081,P00058142,M,26-35,7,B,1,1,3,4.0,12.0,13461
1003081,P0097142,M,26-35,7,B,1,1,12,,,1762
1003083,P00233642,F,51-55,0,C,0,0,1,15.0,,4072
1003083,P00112542,F,51-55,0,C,0,0,1,11.0,15.0,15369
1003084,P00010742,M,26-35,16,B,1,1,1,8.0,17.0,19455
1003087,P00351142,F,0-17,1,B,0,0,1,8.0,17.0,19434
1003093,P00294542,F,46-50,20,C,2,1,8,,,5907
1003096,P00119142,F,46-50,3,C,1,1,3,4.0,12.0,10924
1003097,P00328342,F,26-35,5,B,4+,0,5,,,6895
1003103,P00059442,M,26-35,20,C,4+,1,6,8.0,16.0,20176
1003105,P00125942,M,36-45,12,C,4+,1,1,2.0,15.0,15829
1003108,P00112342,M,51-55,6,B,1,1,13,16.0,,762
1003110,P00034842,M,26-35,0,B,3,1,5,14.0,,6930
1003111,P00051942,M,18-25,4,C,4+,0,5,6.0,11.0,3731
1003112,P00330442,M,18-25,12,A,3,0,5,14.0,,7108
1003114,P00228642,M,18-25,5,C,2,1,5,18.0,,7190
1003118,P00124342,M,26-35,0,B,1,0,11,,,4507
1003119,P00201342,M,46-50,1,C,4+,1,1,2.0,9.0,7612
1003119,P00223642,M,46-50,1,C,4+,1,11,15.0,,1497
1003120,P00148642,M,18-25,4,B,3,1,6,10.0,13.0,20379
1003121,P00112642,M,26-35,2,B,3,0,1,2.0,5.0,11446
1003121,P00055242,M,26-35,2,B,3,0,11,,,4599
1003123,P00224142,M,26-35,2,B,3,0,8,,,9828
1003125,P00334242,M,26-35,7,A,1,0,1,8.0,,15908
1003125,P00046742,M,26-35,7,A,1,0,1,2.0,15.0,19243
1003125,P00048142,M,26-35,7,A,1,0,1,16.0,,15652
1003127,P00102342,F,26-35,0,B,2,1,8,14.0,17.0,10006
1003129,P00360042,M,26-35,7,B,2,0,8,,,6204
1003130,P00232442,M,26-35,7,C,1,0,5,,,3478
1003138,P00276142,M,36-45,17,C,2,1,12,,,1058
1003138,P00088542,M,36-45,17,C,2,1,5,12.0,14.0,7014
1003138,P00267142,M,36-45,17,C,2,1,8,12.0,,5989
1003151,P00193542,F,26-35,0,C,1,0,1,2.0,,19092
1003153,P00329442,F,26-35,4,B,2,0,5,8.0,,8807
1003154,P00150942,F,26-35,4,A,0,0,6,11.0,13.0,12237
1003158,P00032042,M,26-35,15,B,1,0,1,2.0,15.0,11392
1003159,P00255842,F,26-35,15,B,1,0,16,,,16322
1003167,P00147942,M,26-35,2,C,3,0,1,16.0,,11673
1003169,P00246042,M,51-55,0,C,2,0,15,,,21138
1003169,P00155442,M,51-55,0,C,2,0,1,11.0,15.0,19355
1003171,P00284642,F,51-55,3,B,1,1,5,8.0,,7012
1003171,P00202742,F,51-55,3,B,1,1,5,13.0,14.0,8845
1003172,P00032542,M,18-25,12,A,0,0,8,,,9702
1003175,P00265242,M,36-45,16,A,1,0,5,8.0,,5224
1003177,P00117942,F,26-35,6,C,3,0,5,15.0,,8863
1003178,P00368642,F,36-45,5,A,4+,0,11,15.0,,4496
1003182,P00023942,M,26-35,12,A,2,1,6,8.0,,8145
1003184,P00157342,F,26-35,18,C,2,1,8,,,7770
1003185,P00296442,M,18-25,7,C,2,1,5,8.0,,3757
1003189,P00036542,M,26-35,16,A,1,0,4,5.0,,1384
1003189,P00003242,M,26-35,16,A,1,0,8,15.0,,6138
1003191,P00286742,M,26-35,12,B,4+,0,1,16.0,,19198
1003191,P00053542,M,26-35,12,B,4+,0,1,,,8014
1003193,P00170342,M,26-35,0,C,4+,1,1,15.0,,4493
1003195,P00059442,M,18-25,4,B,4+,0,6,8.0,16.0,20653
1003197,P00005042,F,18-25,14,A,4+,0,6,16.0,,16491
1003205,P0095142,F,36-45,16,B,1,0,2,4.0,,16070
1003205,P00323942,F,36-45,16,B,1,0,8,15.0,,7783
1003206,P00042842,M,18-25,20,C,2,0,5,,,5193
1003208,P00073642,M,26-35,14,B,4+,0,8,,,6062
1003216,P00289342,M,36-45,1,B,1,0,5,8.0,14.0,5341
1003217,P00184242,F,36-45,0,A,0,0,9,15.0,,23414
1003217,P00045542,F,36-45,0,A,0,0,5,14.0,,6914
1003218,P00250242,M,55+,6,C,4+,1,5,,,5184
1003221,P00270842,M,26-35,0,C,0,0,5,,,8682
1003223,P00279442,M,26-35,20,A,1,1,16,,,8099
1003224,P00196342,F,26-35,14,A,3,1,2,9.0,14.0,9656
1003224,P00161942,F,26-35,14,A,3,1,5,8.0,,8638
1003224,P00303742,F,26-35,14,A,3,1,8,,,5879
1003224,P00125342,F,26-35,14,A,3,1,11,,,5926
1003224,P00319542,F,26-35,14,A,3,1,8,14.0,,6125
1003224,P00018242,F,26-35,14,A,3,1,5,,,5413
1003227,P00067942,F,26-35,14,A,2,0,5,14.0,,7019
1003234,P00014942,F,0-17,0,B,1,0,8,,,7932
1003239,P00010342,F,26-35,12,C,3,0,8,14.0,,7768
1003242,P00037042,M,51-55,13,C,4+,1,1,15.0,,12073
1003243,P00354342,M,26-35,12,B,1,1,5,11.0,,6961
1003245,P00351342,M,18-25,2,C,0,1,1,2.0,16.0,11961
1003246,P00265242,F,36-45,1,B,1,1,5,8.0,,3562
1003246,P00148742,F,36-45,1,B,1,1,8,17.0,,8027
1003246,P00110242,F,36-45,1,B,1,1,8,,,5873
1003248,P00085442,F,26-35,7,B,3,0,12,14.0,,1774
1003250,P00057642,M,26-35,4,B,2,1,1,15.0,16.0,11390
1003259,P00020342,F,18-25,4,A,2,0,1,2.0,,8238
1003259,P00106742,F,18-25,4,A,2,0,3,5.0,,13521
1003259,P00005042,F,18-25,4,A,2,0,6,16.0,,19998
1003261,P00130742,M,46-50,20,B,1,1,1,14.0,17.0,11530
1003261,P00338442,M,46-50,20,B,1,1,1,16.0,,15854
1003263,P00123842,M,51-55,11,A,4+,0,11,15.0,,6083
1003265,P00100842,M,26-35,15,A,1,0,5,,,8582
1003267,P00102242,M,26-35,4,A,2,0,8,12.0,,8106
1003269,P00112142,F,18-25,20,C,4+,0,1,2.0,14.0,15467
1003272,P00259142,M,36-45,0,B,1,0,5,,,6927
1003272,P00057942,M,36-45,0,B,1,0,1,2.0,6.0,15600
1003272,P00205642,M,36-45,0,B,1,0,5,8.0,,7071
1003276,P00001742,M,26-35,20,B,2,1,8,14.0,,5991
1003279,P00205842,M,46-50,15,C,4+,1,5,,,5233
1003280,P00144642,M,26-35,7,B,1,0,1,15.0,16.0,7849
1003280,P00127642,M,26-35,7,B,1,0,1,2.0,15.0,7604
1003280,P00140042,M,26-35,7,B,1,0,1,16.0,,8128
1003280,P00042442,M,26-35,7,B,1,0,5,,,1862
1003280,P00193242,M,26-35,7,B,1,0,6,8.0,,12271
1003281,P00110542,M,26-35,17,C,3,0,8,,,8097
1003283,P00258442,M,36-45,16,C,0,1,5,,,7039
1003285,P00042142,M,26-35,4,B,3,0,1,2.0,6.0,7848
1003285,P00358342,M,26-35,4,B,3,0,11,15.0,16.0,1721
1003285,P00064242,M,26-35,4,B,3,0,5,,,1715
1003285,P00210642,M,26-35,4,B,3,0,8,14.0,,4090
1003290,P00293142,M,26-35,14,A,1,0,5,,,1993
1003291,P00329342,F,26-35,7,B,4+,0,5,,,5381
1003292,P00161942,F,51-55,6,B,3,0,5,8.0,,8902
1003293,P00100642,M,46-50,14,B,2,1,5,15.0,,5380
1003295,P00279442,M,18-25,18,B,1,0,16,,,12306
1003299,P00182142,F,26-35,4,B,2,0,1,5.0,6.0,15225
1003299,P00217442,F,26-35,4,B,2,0,1,2.0,11.0,15397
1003300,P00000642,M,36-45,5,B,1,0,1,6.0,16.0,11574
1003301,P00365242,F,26-35,2,B,3,0,5,8.0,,5270
1003304,P00302042,F,46-50,5,B,1,1,5,,,3589
1003305,P00173342,M,55+,20,C,0,0,1,6.0,14.0,12008
1003305,P00187842,M,55+,20,C,0,0,1,16.0,,11680
1003306,P00101542,M,46-50,14,C,1,1,13,16.0,,940
1003307,P00253042,M,51-55,6,C,1,1,8,,,5924
1003308,P00009342,F,18-25,20,B,3,1,1,16.0,,15912
1003308,P00036542,F,18-25,20,B,3,1,4,5.0,,1501
1003308,P00304742,F,18-25,20,B,3,1,8,,,6076
1003308,P00220742,F,18-25,20,B,3,1,2,4.0,9.0,13311
1003310,P00052542,M,46-50,14,C,0,1,8,,,9891
1003311,P00017042,M,26-35,4,A,4+,0,8,,,3947
1003312,P00003442,F,18-25,4,A,3,0,4,5.0,8.0,2816
1003312,P00302642,F,18-25,4,A,3,0,16,,,8836
1003312,P00344542,F,18-25,4,A,3,0,16,,,16704
1003312,P00351342,F,18-25,4,A,3,0,1,2.0,16.0,4139
1003312,P00158342,F,18-25,4,A,3,0,8,,,4174
1003313,P00032842,M,36-45,20,A,2,0,8,,,6196
1003313,P00046742,M,36-45,20,A,2,0,1,2.0,15.0,19507
1003313,P00070042,M,36-45,20,A,2,0,1,2.0,16.0,15489
1003315,P00046142,M,26-35,12,B,1,1,1,16.0,,15335
1003320,P0097242,M,26-35,1,B,1,1,1,16.0,,15671
1003322,P00003942,F,18-25,4,B,2,0,5,14.0,,7175
1003324,P00282042,M,36-45,17,C,1,0,5,15.0,,8829
1003327,P00031142,M,18-25,12,B,4+,0,16,,,16453
1003327,P00057442,M,18-25,12,B,4+,0,5,14.0,16.0,1729
1003328,P00050342,M,55+,19,C,2,1,5,8.0,17.0,3762
1003328,P00129942,M,55+,19,C,2,1,8,,,7826
1003331,P00263542,F,26-35,7,B,3,0,16,,,20715
1003333,P00126242,M,18-25,16,C,1,0,2,4.0,5.0,6488
1003334,P00028042,M,36-45,0,C,3,0,1,16.0,,7926
1003336,P00046142,M,36-45,17,B,2,1,1,16.0,,11690
1003336,P00207742,M,36-45,17,B,2,1,5,14.0,,5475
1003336,P00115542,M,36-45,17,B,2,1,8,,,5866
1003340,P00289942,M,46-50,16,C,1,1,3,4.0,5.0,13472
1003340,P00240042,M,46-50,16,C,1,1,5,,,5381
1003343,P00307642,F,18-25,4,B,1,0,5,6.0,,6958
1003346,P00264642,M,36-45,7,B,3,1,8,,,7950
1003353,P00291442,M,36-45,17,A,3,0,5,8.0,,8858
1003353,P00006942,M,36-45,17,A,3,0,1,5.0,6.0,18972
1003353,P00192542,M,36-45,17,A,3,0,1,2.0,9.0,3891
