type,id,name,uuid,city,area,avgRating,totalRatingsString,OrderDate,deliveryTime,age_group,minDeliveryTime,maxDeliveryTime,channel,address,locality,unserviceable,veg,name,Ingredients
F,380189,THE CAKE HOUSE,772e3a0b-ea76-45e7-8322-410d4c643fe5,Bangalore,Basavanagudi,4.3,20+ ratings,13-09-2019,54,0-18 years,54,54,Convenience Stores,# 121  50 ft road  Hanumanthnagar  Bangalore  560004,Basavanagudi,FALSE,FALSE,DOUBLE DARK CHOCOLATE GELATO,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
F,429935,Voosh Thalis & Bowls,d884534a-d602-48a3-94dc-a1bb8b7857ed,Bangalore,Frazer Town,4.1,50+ ratings,09-03-2020,52,24-30 years,52,52,Convenience Stores,- JC Nagar Main Rd S.G. Palya Munireddypalya Jayamahal Bengaluru Karnataka 560006,Frazer Town,FALSE,FALSE,FUDGE BROWNIE GELATO,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR"
F,301890,Lavender Bakery by Fresh Pressery,76bd16d8-a0c5-41a2-9be8-288cf0c8e129,Bangalore,Koramangala,4.3,100+ ratings,10-08-2020,66,19-24 years,66,66,Convenience Stores,NO.98/A 5th Block Opp China Perl Restaurant  Koramangala,Koramangala,FALSE,FALSE,HAZELNUT CHOCOLATE CHIP GELATO,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
F,415302,Juno,2b620d19-7800-4539-875e-2f511f8a2ee0,Bangalore,Koramangala,--,Too Few Ratings,07-09-2020,68,30-36 years,68,68,Convenience Stores,Venkappa Garden Ejipura Bengaluru Karnataka 560095 India,Koramangala,FALSE,FALSE,KEY LIME PIE GELATO,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
F,349811,Uff (Urban Food Factory),33627345-341c-46e2-8980-1e591e48f017,Bangalore,Jayanagar,3.9,20+ ratings,28-07-2020,49,24-30 years,49,49,Retail Food Store,R R Gold Palace Elephant Rock Road Jayanagar East Jaya Nagar 1st Block Jayanagar Bengaluru Karnataka India,Jayanagar,FALSE,FALSE,LEMON BERRY PIE,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
F,291520,XOOX Brewmill,b71ca257-9fb4-4d70-be6c-0e068be9bd17,Bangalore,Koramangala,4.5,20+ ratings,31-07-2019,64,36-45 years,64,64,Retail Food Store,No. 8 Koramangala Industrial Layout Ward No. 67 Bangalore BTM Layout B.B.M.P South (Karnataka ) - 560095,Koramangala,FALSE,FALSE,MADAGASCAN VANILLA BEAN GELATO,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS"
F,409923,Kaati Zone Rolls and Wraps,155199b7-ff26-4330-8654-d31ecd8590cf,Bangalore,Central Bangalore,3.9,50+ ratings,08-10-2020,40,19-24 years,40,40,Retail Food Store,Padmavathi Complex #76/77 8th Main Vasanth NagarB.B.M.P East Karnataka-560001,Central Bangalore,FALSE,FALSE,MEDITERRANEAN MINT GELATO,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
F,260845,Orbis Restaurant,d3f0e08e-477f-4857-922d-d381068a492f,Bangalore,Indiranagar,3.8,500+ ratings,10-03-2019,51,45-55 years,51,51,Restaurant,NO 394SITUATED AT13TH CROSSCMH ROADINDIRANAGAR2ND STAGEWARD NO 82BANGALORE Shanth naqara B.B.M. P East(Karnaraka) 560038,Indiranagar,FALSE,FALSE,MINT FUDGE COOKIE,"MANGOS, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
F,448216,Momo Zone The Momo Company,ec86a439-cb17-459a-b998-1d85aac78666,Bangalore,Indiranagar,4.4,20+ ratings,09-03-2019,64,19-24 years,64,64,Restaurant,No.2470 Second Floor V B PLAZA 16th C Main 2nd Cross HAL II Stage Landmark: Opp Fabhotel Oakwey Inn Next to Bescom Office Bangalore 560008,Indiranagar,FALSE,FALSE,OLD WORLD EGGNOG GELATO,"MILK, BANANAS, SUGAR†, WHEAT FLOUR, CREAM, NONFAT MILK, EGG YOLKS, WATER, EGG WHITES, COCONUT OIL, CORN SYRUP†, LEMON JUICE, WHOLE EGGS, CAROB BEAN GUM, BAKING SODA, VANILLA EXTRACT, NATURAL FLAVOR, SALT"
F,335651,Wok & Talk,08988f11-05ae-4170-91b5-9eb4c29a9bb7,Bangalore,Koramangala,--,Too Few Ratings,16-07-2019,61,0-18 years,61,61,Retail Food Store,No 124 1st floor  1st main  KHB colony  5th block  koramangala Bengaluru,Koramangala,FALSE,FALSE,ORGANIC BROWN BUTTER CARAMEL,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, DEXTROSE, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, CHOCOLATE, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
F,355450,Kolkata famous Kati Roll,4c3721aa-cd78-4a2a-b7bf-b5d523202b10,Bangalore,Chamrajpet,--,Too Few Ratings,11-11-2020,52,19-24 years,52,52,Retail Food Store,Visal meha mart 5th main road rajagopal nagar CHAMARAJPETBANGALORE 560018,Basavanagudi,FALSE,FALSE,ORGANIC CHOCOLATE MOUSSE GELATO,"MILK, SUGAR, CREAM, BLACK RASPBERRIES, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COCONUT OIL, CAROB GUM, SOYBEAN OIL, VANILLA EXTRACT, SOY LECITHIN NATURAL FLAVOR"
F,48410,Le Gateau - The Cake Shop,4ae280e3-3097-4400-9440-61253983f663,Bangalore,Domlur,4.3,100+ ratings,23-11-2020,66,19-24 years,66,66,Leisure,#598 1st 'A' Main Rd 1st Cross Domlur Layout Bengaluru - 560071,1st Cross Domlur Layout,FALSE,FALSE,ORGANIC GINGER MATCHA GELATO,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT"
F,2915,Watson's,eff09189-7af5-4d87-8f22-344b29826c4e,Bangalore,Vasanth Nagar,--,Too Few Ratings,28-03-2020,53,0-18 years,53,53,Leisure,Watson's - 1st floor Kodava Samaja Buillding No.7 1st main Vasanthnagar,1st Main Road,FALSE,FALSE,ORGANIC OAK-AGED VANILLA GELATO,"MILK, SUGAR, CREAM, DEXTROSE, SKIM MILK, WHEAT FLOUR, CINNAMON, DRIED APPLES, CORN SYRUP, VANILLA EXTRACT, CAROB GUM, COCONUT OIL, BAKING SODA, EGGS, SALT"
F,2914,Bheemas,74a1e49f-05d3-4de4-b66d-37ffa6d34d86,Bangalore,Ashok Nagar,4.3,100+ ratings,02-03-2019,31,24-30 years,31,31,Leisure,31 Church Street,Church Street,FALSE,FALSE,PACIFIC COAST PISTACHIO GELATO,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
F,438411,LEPCHA DARJEELING MOMOS,3e032b94-63b9-41f6-ac06-5b9889b7ee86,Bangalore,Koramangala,--,Too Few Ratings,10-11-2019,58,19-24 years,58,58,Leisure,NO 09 BADARIYAS DOOR NO 06 FIRST FLOOR OPPOSITE AYYAN MULTI GYM 5TH CROSS ERA MAIN ROAD EJIPURA BANGALORE,Koramangala,FALSE,FALSE,PEANUT BUTTER FUDGE SORBETTO,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
F,441609,five star chicken koli hut,d0d361ce-2f0b-4835-b755-46d6da818002,Bangalore,Basavanagudi,--,Too Few Ratings,15-11-2019,61,30-36 years,61,61,Leisure,82 Mysore Rd Azad Nagar Bengaluru Karnataka 560026 India,Basavanagudi,FALSE,FALSE,PEANUT BUTTER VANILLA FUDGE,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
F,32911,Salt Mango Tree,c2b85364-f4de-44a1-b9d1-7bd7f1a0b07a,Bangalore,Indiranagar,4.2,100+ ratings,10-04-2020,54,24-30 years,54,54,Convenience Stores,971 5th Cross 12th A main HAL II Stage Indiranagr Bangalore 560008,Indiranagar,FALSE,FALSE,PEPPERMINT BARK GELATO,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
F,289697,Basaveshwara Khanavali,34a21d2e-676a-4971-8909-1c4b35b90d7a,Bangalore,Gandhi Nagar,4.2,20+ ratings,26-09-2020,47,36-45 years,47,47,Convenience Stores,NO.26/1. SHESHADRI ROAD GANDHINAGAR ANANDARAO CIRCLEBENGALURU. District - B.B.M.P North STATE - Karnataka,Majestic,FALSE,FALSE,PUMPKIN PIE,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
F,415319,Arabian palace restaurant,11f8c442-8eac-487a-8913-a2cc7c503a63,Bangalore,Majestic,--,Too Few Ratings,19-04-2020,62,19-24 years,62,62,Convenience Stores,No 174 10 80 Feet Rd 5 Block 6th Block Rajajinagar Bengaluru Karnataka 560010 India,Majestic,FALSE,FALSE,RASPBERRY CHEESECAKE GELATO,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
F,291533,New Ambur Biryani,cd8b8b7f-d59c-4a7f-997f-93d37d29c995,Bangalore,Sudhama Nagar,--,Too Few Ratings,12-04-2020,45,45-55 years,45,45,Convenience Stores,New Ambur Biryani Doddamavalli Sudhama Nagar Bengaluru Karnataka India,Shantinagar,FALSE,FALSE,ROMAN RASPBERRY SORBETTO,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
F,337820,THE SOUP PROJECT,db9b5297-3834-4cce-8b1c-62daebb18fab,Bangalore,Basavanagudi,--,Too Few Ratings,23-06-2019,55,19-24 years,55,55,Restaurant,2/2 Pattalamma temple Street Armugam Circle Basavangudi Bangalore-560004,Basavanagudi,FALSE,FALSE,SALTED CARAMEL TRUFFLE,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
F,210127,Crazy Pizza,99068f18-5bcb-4f6a-8d1f-31dc15700d0f,Bangalore,Ashok Nagar,--,Too Few Ratings,27-03-2019,48,0-18 years,48,48,Retail Food Store,Garuda Mall Magrath Road Ashok Nagar Bengaluru Karnataka India,Magrath Rd Ashok Nagar,FALSE,FALSE,SEA SALT CARAMEL GELATO,"MILK, SUGAR†, CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUP†, SKIM MILK, DEXTROSE†, COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSES†, BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
F,352508,ITC Hotels- Nutmeg The Cake Shop,a4ac332c-2b40-4f10-8edf-47ff803b9eb0,Bangalore,Ashok Nagar,--,Too Few Ratings,16-05-2019,49,19-24 years,49,49,Retail Food Store,1 RESIDENCY ROAD  ASHOK NAGARBENGALURU  KARNATAKA  560025,Central Bangalore,FALSE,FALSE,SOUTHERN BUTTER PECAN GELATO,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
F,396741,Faasos,1b5d76de-3ffc-4e46-bff7-5edad2fa22c2,Bangalore,Shantinagar,4.1,100+ ratings,14-01-2019,34,19-24 years,34,34,Retail Food Store,KMK Towers 1st floor WEST PORTION 142 K H ROAD above Tata Motors Shanthinagar Bangalore South bangalore 560027,Residency Road,FALSE,FALSE,STRAWBERRY HIBISCUS SORBETTO,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
F,8241,Paris Panini - French Street Food,8b282449-04a9-4206-acdc-2d2f9508010c,Bangalore,Indiranagar,4.4,1000+ ratings,24-02-2019,57,0-18 years,57,57,Retail Food Store,No 2984 12th Main Rd HAL 2nd Stage Indiranagar Bengaluru Karnataka 560038,HAL 3rd stage,FALSE,FALSE,VANILLA BLUEBERRY CRUMBLE GELATO,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
F,427308,The Bangalore Kitchen,8b6ae2a9-80a4-42a6-b595-3241951fa6ac,Bangalore,Central Bangalore,--,Too Few Ratings,12-09-2019,46,24-30 years,46,46,Retail Food Store,17/1 2nd Cros Victoria Road Viveknagar Post Bangalore 560047 Karnataka,Central Bangalore,FALSE,FALSE,VANILLA CARAMEL SWIRL GELATO,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
F,385880,Madurai Idly shop - Express,e72a37e4-95bd-4a8b-9bd6-e95bb205ae57,Bangalore,Central Bangalore,4.2,100+ ratings,01-01-2019,38,19-24 years,38,38,Restaurant,No.61Veerapillai StreetShivajinagarKarnataka-560001,Commercial Street Central banaglore,FALSE,FALSE,VANILLA FUDGE COOKIE,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
F,37746,Salt - Indian Restaurant Bar & Grill,4b78b065-d74a-4434-a960-fb992cc81f18,Bangalore,Adugodi,4.4,100+ ratings,19-11-2020,56,30-36 years,56,56,Restaurant,Forum Mall  2nd Floor Koramangala Bangalore - 560095,koramangala,FALSE,FALSE,White Chocolate Raspberry Truffle Ice Cream,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
F,318287,ROMEO LASSI SHOP,7757c3a6-3b49-4f33-8029-bb44f6d2ec12,Bangalore,Shivaji Nagar,--,Too Few Ratings,04-10-2020,38,24-30 years,38,38,Retail Food Store,NO 12 OLD NO 16 2ND FLOOR 'C' 2ND STREET CHANDINI CHOWK ROAD SHIVAJINAGAR BANGALORE,Chandni Chowk Rd Shivaji Nagar,FALSE,FALSE,Banana Peanut Butter Chip Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
F,377818,RUCHI VIRUNDU,79c2fafb-2f95-4991-9459-a328074bcc67,Bangalore,Koramangala,--,Too Few Ratings,17-12-2019,61,36-45 years,61,61,Retail Food Store,#716/C 4th Cross Rd 6th Block Koramangala Bengaluru Karnataka 560095,Koramangala,FALSE,FALSE,Bourbon Praline Pecan Ice Cream,"MILK, SUGAR†, CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSE†, EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
F,9104,Rolls on Wheels,203b9017-2221-406c-863a-163f28188275,Bangalore,Vasanth Nagar,4.3,100+ ratings,23-05-2019,38,19-24 years,38,38,Leisure,No 33/1 Ground floor Leemans complex Next to IDFC bank Cunningham road Bangalore,Cunnigham Road,FALSE,FALSE,Bourbon Vanilla Bean Truffle Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
F,318284,SAVERA LASSI SHOP,2cbfbb8b-c041-4fb3-80c2-3dffe45ef748,Bangalore,Shivaji Nagar,--,Too Few Ratings,10-06-2019,38,45-55 years,38,38,Leisure,NO 12 OLD NO 16 2ND FLOOR 'C' 2ND STREET CHANDINI CHOWK ROAD SHIVAJINAGAR BANGALORE,Chandni Chowk Rd Shivaji Nagar,FALSE,FALSE,Butter Pecan Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
F,204706,New Shanti Upahar,cf90dd59-ef08-4f50-acba-e2d2d2863b28,Bangalore,Jayanagar,4.4,500+ ratings,15-07-2019,50,19-24 years,50,50,Leisure,New Shanti Upahar 4th T Block East Pattabhirama Nagar Jayanagar Bengaluru Karnataka India,Jayanagar,FALSE,TRUE,Caramel Cone Ice Cream Bar,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
F,449996,APPU'S DONNE BIRYANI,d843c6a4-3cc3-4dbb-ae66-55c6ccbc9469,Bangalore,Koramangala,--,Too Few Ratings,10-08-2020,57,0-18 years,57,57,Leisure,G FLOOR BMTC TTMC BULDING 80 Feet Rd 6th Block Koramangala Bengaluru Karnataka 560095 India,Koramangala,FALSE,FALSE,Cherry Vanilla Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
F,56497,Maravanthe,70b72efb-e8fd-44ce-8f52-6c0db1da5f14,Bangalore,Indiranagar,4.3,100+ ratings,15-09-2019,54,19-24 years,54,54,Leisure,322/1 first floor C.M.H Road Indiranagar,Indiranagar,FALSE,FALSE,Chocolate Ice Cream,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
F,462943,Bangarpet chats,70f5ea53-c418-4661-b202-6f9cb99dff7f,Bangalore,Central Bangalore,--,Too Few Ratings,13-07-2020,37,19-24 years,37,37,Convenience Stores,9 Curley St Muniswamy Garden Richmond Town Bengaluru Karnataka 560025 India,Central Bangalore,FALSE,TRUE,Chocolate Soft Dipped Ice Cream Bar,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
F,295537,4th Tea block,f14caf7e-cf29-4e3f-9bad-dacfcf7e4b98,Bangalore,Jayanagar,4.6,50+ ratings,14-10-2019,47,0-18 years,47,47,Convenience Stores,4th Tea Block 10th Main Road opp. road to kandala jewllers 4th T Block East 4th Block Jayanagar Bengaluru Karnataka India,Jayanagar,FALSE,FALSE,Chocolate Chip Cookie Dough Ice Cream,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
F,427422,ZED THE BAKER,3a5566df-62f6-4f1f-b6d7-4a1b2a4f15d4,Bangalore,Central Bengalore,4,20+ ratings,29-06-2020,34,24-30 years,34,34,Convenience Stores,1 1Sai Complext Museum Rd Haridevpur Shanthala Nagar Ashok Nagar Bengaluru Karnataka 560001,Museum Road,FALSE,FALSE,Chocolate Chocolate Chip Ice Cream,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
F,141185,Patio 805,47942583-6467-4750-918a-6afd4883d481,Bangalore,Jayanagar,3.5,20+ ratings,05-06-2020,53,19-24 years,53,53,Convenience Stores,No.805 Ground Floor 35th Cross Road 9th Main Rd 4th Block Jayanagar Bengaluru Karnataka 560011,Jayanagar,FALSE,TRUE,Chocolate Dark Chocolate Ice Cream Bar,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
F,405908,WOWFFLES,f0e1d5c9-e478-4879-ba22-7813f54edc7e,Bangalore,Indiranagar,4.1,50+ ratings,21-08-2019,57,30-36 years,57,57,Convenience Stores,Unit No. 501 5th Floor Smart Avenue No. 28A 80ft Road Indiranagar Bangalore-560038,Indira Nagar,FALSE,FALSE,Chocolate Fudge Non-Dairy Bar,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
